NO,Kode Accurate,NAMA BARANG,STATUS,CP,SP,PRICE,TANGGAL UPDATE,KATEGORI,NAMA BRAND,Stok Sistem,NON AKTIF
995,100939,NB HP 7320U 14-EM0332AU RYZEN3 8GB 512GB W11 14'FHD GOLD,KOSONG,,,,,LAPTOP,HP,,YA
996,100940,"NB HP 7320U 14-EM0333AU RYZEN3 8GB 512GB W11 14""FHD",KOSONG,,,,,LAPTOP,HP,,YA
997,101413,NB HP ATHLON 7120 EM0223AU 8GB 512GB 14.0 FHD WIN11+OHS2021 GOLD,KOSONG,,,,,LAPTOP,HP,,TIDAK
998,DQ5154TU,NB HP DQ5154TU I7 GEN 12 W11 16GB 512GB 14S SILVER,KOSONG,,,,,LAPTOP,HP,,YA
999,100625,NB HP ENVY X360 14-fa0888AU Silver	AMD Ryzen™ 7 8840HS 1TB SSD 32GB W11+ OHS 2021 14' 2.8K,KOSONG,,,,,LAPTOP,HP,,TIDAK
1000,101124,NB HP PAV 16-AF0777TU U5 125U 16GB 1TB W11+OHS 16'' SILVER,KOSONG,,,,,LAPTOP,HP,,TIDAK
1001,101116,NB HP PAV X360 14-EK2051TU I3 8GB 512GB W11 BLUE,KOSONG,,,,,LAPTOP,HP,,YA
1002,101119,NB HP PAV X360 14-EK2111TU I5 16GB 512GB W11 SILVER,KOSONG,,,,,LAPTOP,HP,,YA
1003,101117,NB HP PAV X360 14-EK2123TU I3 8GB 512GB W11 SILVER,READY,"Rp8.840.000,00","Rp9.600.000,00","Rp9.000.000,00",10/12/2025,LAPTOP,HP,1,TIDAK
1004,101120,NB HP PAV X360 14-EK2222TU I5 16GB 512GB W11 ROSEGOLD,KOSONG,,,,,LAPTOP,HP,,YA
1005,101118,NB HP PAV X360 14-EK2333TU I5 120U 16GB 512GB W11 BLUE,READY,"Rp8.840.000,00","Rp11.800.000,00","Rp10.000.000,00",10/12/2025,LAPTOP,HP,1,TIDAK
1006,101121,NB HP PAV X360 14-EK2555TU I7 16GB 512GB W11 BLUE,READY,"Rp13.200.000,00","Rp13.900.000,00","Rp13.400.000,00",10/12/2025,LAPTOP,HP,2,TIDAK
1007,101122,NB HP PAV X360 14-EK2666TU I7 16GB 512GB W11 ROSEGOLD,KOSONG,,,,,LAPTOP,HP,,YA
1008,101123,NB HP PAV X360 14-EK2777TU I7 16GB 512GB W11 SILVER,KOSONG,,,,,LAPTOP,HP,,YA
1009,100635,NB HP PAVILLION AERO 13-BG008AU RYZEN 7 8840U 1TB 16GB,KOSONG,,,,,LAPTOP,HP,,YA
1010,101039,"NB HP VICTRUS 15-FB2555AX R7 8GB DDR5 512GB 15,6"" GeForce RTX 4050 SILVER",KOSONG,,,,,LAPTOP,HP,,YA
1011,101037,NB HP VICTRUS 16-R0889TX I5-13500HX 16GB 512GB SILVER,KOSONG,,,,,LAPTOP,HP,,YA
1012,101128,NB HP VICTRUS 16-S1003AX R5 16GB DDR5 1TB RTX4060 BLUE,KOSONG,,,,,LAPTOP,HP,,YA
1013,101138,NB HP VICTUS 15-FA1788TX Core i5-13420 8GB 512GB RTX3050,KOSONG,,,,,LAPTOP,HP,,TIDAK
1014,101038,"NB HP VICTUS 15-FB2777AX R5 8GB 512GB RTX3050 15,6"" W11 SLV",KOSONG,,,,,LAPTOP,HP,,TIDAK
1015,101543,NB HP VICTUS 16 RYZEN 5 8645Hs RTX4060 8GB/16GB 1TB W11+OHS 16.1FHD 144Hz BLIT 2Y+ADP SLV-S1111AX,KOSONG,,,,,LAPTOP,HP,,TIDAK
1016,100611,NB HP VICTUS I5-12450H FA1666TX 8GB 512GB SILVER,KOSONG,,,,,LAPTOP,HP,,TIDAK
1017,83KX000YID,NB LENOVO 2IN1 IP5 141RH-83KX000YID I5 16GB 512GB BLUE,READY,"Rp11.450.000,00","Rp11.700.000,00","Rp11.550.000,00",10/12/2025,LAPTOP,LENOVO,1,TIDAK
1018,100829,NB LENOVO 2in1 IP5-14IRH i7-13620H 16GB 512GB 14″ WUXGA OLED Touch/Win 11 Home+OHS 2021 GREY 83KX0012ID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1019,101566,NB LENOVO IDEAPAD 5 2-in-1 14IRH9 i5-13420H 16GB 512GB WUXGA IPS Touch Win 11 Home+OHS 2021 83KX0010ID,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1020,82XL007CID,NB LENOVO IDEAPAD IPS 3-14ABR R5 7530U 8GB 512GB W11 OHS ABYSS BLUE 82XL007CID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1021,100621,NB LENOVO IDEAPAD SLIM 1 14IGL7-82V6008BID N4020 8GB 512GB 14″ HD TN Win 11 Home+OHS 2021,KOSONG,,,,,LAPTOP,LENOVO,,YA
1022,100777,NB LENOVO IDEAPAD SLIM 3 14 I3 1215 8GB 256GB W11+OHS 14.0FHD BLIT 2Y PREM - ABYSS BLUE,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1023,CVID,NB LENOVO IDEAPAD SLIM 3 14 I3 1215 8GB 256GB W11+OHS 14.0FHD BLIT 2Y PREM - GREY,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1024,100778,NB LENOVO IDEAPAD SLIM 3 14 I5 1245H 8GB 512GB W11+OHS 14.0 FHD BLIT 2Y PREM - BLUE 6YID,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1025,100809,NB LENOVO IP5-14IRH i7-13620H 16GB 512GB 14″ WUXGA OLED Touch/Win 11 Home+OHS 2021 83KX0011ID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1026,100525,NB LENOVO IPS 3 14ABR8-7BID Ryzen 5-7530U 8 512GB 14″ FHD IPS Win 11 Home+OHS 2021 - ARTIC GREY,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1027,101568,NB LENOVO IPS 3 14IAU  Intel® Core™ i3-1215U 8GB  512GB Windows 11 Home + Office Home and Student 2021  82RJ00D0ID,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1028,100795,NB LENOVO IPS 3 14IAU7-82RJ00CVID I3-1215U 16GB 256GB 14″ FHD TN/Win 11 Home+OHS 2021 - GREY 82RJOOCVID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1029,82RJ00CVID,NB LENOVO IPS 3 14IAU7-82RJ00CVID I3-1215U 8GB 256GB 14″ FHD TN/Win 11 Home+OHS 2021 - GREY,KOSONG,"Rp5.350.000,00","Rp5.640.000,00","Rp5.450.000,00",10/12/2025,LAPTOP,LENOVO,,TIDAK
1030,100863,NB LENOVO IPS 3 14IAU7-82RJ00CWID I3-1215U 16GB 256GB 14″ FHD TN/Win 11 Home+OHS - MISTY BLUE,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1031,100521,NB LENOVO IPS 3 14IAU7-82RJ00CWID I3-1215U 8GB 256GB 14″ FHD TN/Win 11 Home+OHS - MISTY BLUE,KOSONG,"Rp5.350.000,00","Rp5.640.000,00","Rp5.450.000,00",01/12/2025,LAPTOP,LENOVO,,TIDAK
1032,100522,NB LENOVO IPS 3 14IAU7-82RJ00CYID I3-1215U 8GB 512GB 14″ FHD/Win 11 Home+OHS - ARTIC GREY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1033,82V6008WID,NB LENOVO IPS1 14IGL7 N4020 8GB 256GB 14″ HD TN/Win 11 Home+OHS 2021 - GREY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1034,100740,NB LENOVO IPS3  14 I3 1215 8GB 256GB W11+OHS 14.0FHD BLIT 2Y PREM GREY - FQID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1035,100739,"NB LENOVO IPS3 14"" I3 1215 8GB 256GB W11+OHS BLIT 2Y PREM ABYSS BLUE-82RJ00FRID",KOSONG,"Rp5.000.000,00","Rp5.640.000,00","Rp5.250.000,00",01/12/2025,LAPTOP,LENOVO,,TIDAK
1036,100738,"NB LENOVO IPS3 14"" I5 12450H 8GB 512GB W11+OHS 2Y PREM BLUE-6YID",KOSONG,,,,,LAPTOP,LENOVO,,YA
1037,101056,NB LENOVO IPS3 141RH8 I7 13620H 16GB 512GB 83EL0059ID ABSBLU,KOSONG,,,,,LAPTOP,LENOVO,,YA
1038,82XN006QID,NB LENOVO IPS3 14AMN8 82XN006QID RIZEN3 7320U 8GB 512 W11 ARTIC GREY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1039,82XN006RID,NB LENOVO IPS3 14AMN8 82XN006RID RYZEN3 7320U 8GB 512GB W11 ABYSS BLUE 82XN006RID,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1040,CYID,NB LENOVO IPS3 14IAU I3 1215  82RJ00CYID 16GB 512GB W11+OHS 14.0FHD BLIT 2Y GREY 82RJ00CYID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1041,100861,NB LENOVO IPS3 14IAU7-82RJ00CUID I3-1215U 16GB 256GB 14″ FHD TN/Win 11 Home+OHS - ABYSS BLUE,KOSONG,"Rp5.600.000,00","Rp5.640.000,00","Rp5.620.000,00",01/12/2025,LAPTOP,LENOVO,,TIDAK
1042,82RJ00CUID,NB LENOVO IPS3 14IAU7-82RJ00CUID I3-1215U 8GB 256GB 14″ FHD TN/Win 11 Home+OHS - ABYSS BLUE,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1043,101110,NB LENOVO IPS3 14IRH8-83EL0058ID I7-13620H 16GB 512GB,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1044,100742,"NB LENOVO IPS3 I3 1215 8GB 512GB W11+OHS 14""FHD BLIT ABYSS BLUE - FMID",KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1045,100743,"NB LENOVO IPS3 I3 1215 8GB 512GB W11+OHS 14""FHD BLIT ARTIC GREY - FNID",KOSONG,,,,,LAPTOP,LENOVO,,YA
1046,100744,"NB LENOVO IPS3 I3 1215 8GB 512GB W11+OHS 14""FHD BLIT MISTY BLUE - FPID",KOSONG,,,,,LAPTOP,LENOVO,,YA
1047,100830,NB LENOVO IPS3-141AH8 83EQ006GID I5 12450H 16GB 512GB W11 ABSBLU,KOSONG,,,,,LAPTOP,LENOVO,,YA
1048,100865,NB LENOVO IPS3-141AU7 I3 1215U 16GB 512GB 14'FHD W11+OHS MISBL 82RJ00CXID,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1049,82XL007BID,NB LENOVO IPS3-14ABR IPS3-14ABR RYZEN 5-7530U 8GB 512GB - ARTIC GREY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1050,82XN003MID,NB LENOVO IPS3-14AMN8 RYZEN 3-7320U 8GB 512GB 14″ FHD TN/Win 11 Home+OHS - ABYSS BLUE,KOSONG,,,,,LAPTOP,LENOVO,,YA
1051,82XN003LID,NB LENOVO IPS3-14AMN8 RYZEN 3-7320U 8GB 512GB 14″ FHD TN/Win 11 Home+OHS - ARCTIC GREY,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1052,100810,NB LENOVO IPS3-14IAH8 i5-12450H 16GB 512GB WIN 11 HOME+OHS 2021 - ARTIC GREY 83EQ006HID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1053,82XS000PID,"NB LENOVO IPS5 14ABR R7 16GB 512GB 82XS000PID 14"" FHD GREY",KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1054,101366,NB LENOVO LEGION 5 -15IRX9 I7-13650HX 24GB 512GB RTX4060 W11+OHS2021 GRY + MOUSE 83JJ000BID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1055,101368,NB LENOVO LEGION 5-16IRX9-83DG00BWID 17-14650HX 16GB 512GB RTX4050 W11+OHS 2021 GRY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1056,101375,NB LENOVO LEGION 5-PRO 16ARX8-82WM007AID R7-7745HX 16GB 1TB RTX4070 W11+OHS 2021 GRY+MOUSE,KOSONG,,,,,LAPTOP,LENOVO,,YA
1057,101374,NB LENOVO LEGION 5S-16AHP9-83DH00571D R7-8845HS 16GB DDR5 512GB RTX4050 GRY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1058,101367,NB LENOVO LEGION PRO5 16IRX9 14650HX I7 RTX4060 8GB GDDR6 16GB 1TB W11 GREY 83DF003LID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1059,101216,NB LENOVO LEGION5 161RX9 14650HX RTX4060 16GB 512GB 83DG000AID W11OHS GREY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1060,101439,NB LENOVO LOQ 15 I7 13650HX RTX3050 6GB/12GB 512GB W11+OHS 15.6FHD 144HZ 100SRGB 4ZRGB (BOX MOU)2Y+ADP GRY 83DV00A91D,KOSONG,,,,,LAPTOP,LENOVO,,YA
1061,83DV00AHID,NB LENOVO LOQ 15 I7 13650HX RTX4050 6GB/ 12GB 512GB W11+OHS 15.6FHD 144HZ 100SRGB 4ZRGB (BOX MOU) 2Y+ADP - GREY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1062,101139,NB LENOVO LOQ 151RX9 83DV00A8ID I5-13450HX 12GB 512GB RTX3050 W11 15''FHD GREY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1063,101158,NB LENOVO LOQ 15AHP 83DX0037ID R5 RTX4050 8GB 512GB 15.6FHD GREY,READY,"Rp13.200.000,00","Rp14.700.000,00","Rp13.500.000,00",10/12/2025,LAPTOP,LENOVO,1,TIDAK
1064,101344,NB LENOVO LOQ 15IAX RTX2050 4GB GDDR6 512GB 2050 15 83LK002QID  GRY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1065,83GS001HID,NB LENOVO LOQ 15IAX9 I5-12450HX RTX2050 4GB/ 12GB 512GB W11+OHS 15.6FHD 144HZ 100SRGB BLIT 2Y+ADP GRY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1066,83GS001JID,NB LENOVO LOQ 15IAX9 I5-12450HX RTX3050 6GB/ 12GB 512GB W11+OHS 15.6FHD 144HZ 100SRGB BLIT 2Y+ADP - GREY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1067,101565,NB LENOVO LOQ 15IRX I7 4060 GREY 83DV00AGID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1068,83DV00AAID,NB LENOVO LOQ 15IRX9 I5-13450HX 12GB 512GB RTX4050 6GB 15.6″ FHD 144Hz/Win 11 Home+OHS - GREY,READY,"Rp13.200.000,00","Rp14.200.000,00","Rp13.500.000,00",10/12/2025,LAPTOP,LENOVO,1,TIDAK
1069,101567,NB LENOVO LOQ I5  I7 13650HX RTX3050 6GB 12GB 512GB W11+OHS I5.6FHD 144HZ 100SRGB 2Y+ADP GRY 83DV00A9ID,KOSONG,,,,,LAPTOP,LENOVO,,YA
1070,83JC001YID,NB LENOVO LOQ-15ARP RTX4060 R7 7435HS 12GB 512GB GREY,KOSONG,,,,,LAPTOP,LENOVO,,YA
1071,101498,NB LENOVO V14-IRU 83A000CHID CORE I5-13420H 16GB SSD 1TB W11+OHS 2021,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1072,101513,"NB LENOVO V15 G3-IAP 15-1235U 1.3GHz 8GB 512GB 15.6""FHD WINDIWS 11 HOME SL82TT00Q4ID",KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1073,101326,NB LENOVO YOGA 7PRO-141MH U7 RTX4060,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1074,101254,NB LENOVO YOGA S7-141MH U7 16GB 1TB W11+OHS21,KOSONG,,,,,LAPTOP,LENOVO,,TIDAK
1075,101417,NB MSI CYBORG I5 I7 12650H RTX4060 8GB/16GB 1TB W11+OHS 15.6FHD IPS 144HZ BLIT 2Y BLK-A12VF.1435,KOSONG,,,,,LAPTOP,MSI,,TIDAK
1076,100869,NB MSI VECTOR 17 I9 14900HX RTX4080 12GB/16GB 1TB W11+OHS 17.0QHD PKRGB 3Y GRY,KOSONG,,,,,LAPTOP,MSI,,TIDAK
1077,2509000266,NEW 1-SET PC COLORFUL COLORFIRE MEOW-G LIMITED EDITION - mATX,KOSONG,,,,,PC BRANDED,COLORFUL,,TIDAK
1078,2509000267,NEW 1-SET PC COLORFUL COLORFIRE MEOW-X LIMITED EDITION - mATX,KOSONG,,,,,PC BRANDED,COLORFUL,,TIDAK
1079,2507000242,NEW AC AQUA AQA -KR18FQAL 2 PK,KOSONG,,,,,AC (AIR CONDITIONER),AQUA,,TIDAK
1080,2505000005,NEW ACCESORIES CASING COUGAR FV270 LUMINOUS ROTATING PLATFORM - BLACK,KOSONG,,,,,ACC CASING,COUGAR,,TIDAK
1081,2505000006,NEW ACCESORIES CASING COUGAR FV270 LUMINOUS ROTATING PLATFORM - WHITE,KOSONG,,,,,ACC CASING,COUGAR,,TIDAK
1082,2503000381,NEW ACER ASPIRE LITE AL1 14 I3 1215 8GB 512GB W11+OHS 14'' WUXGA IPS BLUE - 14M.3BID,KOSONG,,,,,LAPTOP,ACER,,TIDAK
1083,2510000010,"NEW ACER MATE 14 AM1 I5-1235U 8GB 512GB 14"" WUXGA IPS W11+OHS 2024/2Y",KOSONG,,,,,LAPTOP,ACER,,TIDAK
1084,2503000378,NEW ACER STANDART BACKPACK ORIGINAL,KOSONG,,,,,BACKPACK / TAS,ACER,,TIDAK
1085,2504000499,NEW ADAPTER AC ADP-65DW A,KOSONG,,,,,CHARGER LAPTOP,,,TIDAK
1086,2509000219,NEW ADAPTER ACE 19V-3.42A 65W DC PORT 3.01*1.1mm,KOSONG,,,,,CHARGER LAPTOP,,,TIDAK
1087,2510000111,NEW ADAPTER ACER 19V-2.1A-30W,KOSONG,,,,,CHARGER LAPTOP,ACER,,TIDAK
1088,2510000168,NEW ADAPTER ACER 19V-2.37A-45W,KOSONG,,,,,CHARGER LAPTOP,ACER,,TIDAK
1089,2507000241,"NEW ADAPTER ACER 19V-7.1A 100W 5.5""1.7MM",KOSONG,,,,,CHARGER LAPTOP,ACER,,TIDAK
1090,2508000081,NEW ADAPTER ASUS 19V-1.75A 4.0*1.35MM SQUARE SHAPE,KOSONG,,,,,CHARGER LAPTOP,ASUS,,TIDAK
1091,2503000608,NEW ADAPTER ASUS 19V-2.37A 45W (4.0X1.35MM) SQUARE,KOSONG,,,,,CHARGER LAPTOP,ASUS,,TIDAK
1092,2510000064,NEW ADAPTER ASUS 19V-2.37A 45W (5.5*2.5mm),KOSONG,,,,,CHARGER LAPTOP,ASUS,,TIDAK
1093,2503000621,NEW ADAPTER ASUS 19V-3.42A-65W-4.0*1.35MM EU PLUG SQUARE SHAPE WITH LIGHT,,,,,,CHARGER LAPTOP,ASUS,10,TIDAK
1094,2509000148,NEW ADAPTER ASUS 20V-7.5A-150W-6.0*3.7MM ORI BOX,KOSONG,,,,,CHARGER LAPTOP,ASUS,,TIDAK
1095,2503000243,NEW ADAPTER DELL 19.5V 12.3A 240W 7.4*5.0MM WITH LIGHT,KOSONG,,,,,CHARGER LAPTOP,DELL,,TIDAK
1096,2506000020,NEW ADAPTER HP 19.5V-3.33A 65W 4.5*3.0MM BLUE PIN WITH LIGHT,,,,,,CHARGER LAPTOP,HP,2,TIDAK
1097,2509000138,NEW ADAPTER HP 19.5V-6.15A 4.5*3.0 MM BLUE PIN,KOSONG,,,,,CHARGER LAPTOP,HP,,TIDAK
1098,2507000171,NEW ADAPTER HP 19.5V2.3IA 45W 4.5*3.0 MM BLUE PIN WITH LIGHT,KOSONG,,,,,CHARGER LAPTOP,HP,,TIDAK
1099,2510000181,NEW ADAPTER HP 19V-10.3A-200W,KOSONG,,,,,CHARGER LAPTOP,HP,,TIDAK
1100,2506000018,NEW ADAPTER LENOVO 20V-3.25A 65W TYPE C,,,,,,CHARGER LAPTOP,LENOVO,2,TIDAK
1101,2506000019,NEW ADAPTER LENOVO 20V-3.25A 65W USB PIN,,,,,,CHARGER LAPTOP,LENOVO,5,TIDAK
1102,2511000189,NEW ADAPTER LENOVO 20V-3.25A-65W-4.0*1.7MM PLUG EU SQUARE SHAPE,KOSONG,,,,,CHARGER LAPTOP,LENOVO,,TIDAK
1103,2510000242,NEW ADAPTER LENOVO A12-120P1A 19.5-6.15A 120W,,,,,,CHARGER LAPTOP,LENOVO,1,TIDAK
1104,2510000131,NEW ADAPTER MSI 20V-6A-120W ORI,KOSONG,,,,,CHARGER LAPTOP,MSI,,TIDAK
1105,2503000221,NEW ADAPTER TAC1 POWERCUBE TRAVEL MULTI ADAPTER BLACK,READY,"Rp168.000,00","Rp300.000,00","Rp250.000,00",30/12/2025,TRAVEL ADAPTER,FANTECH,1,TIDAK
1106,2509000124,NEW ADAPTER UGREEN AUDIO C TO C + 3.5MM NON DAC GRAY - 50596,READY,"Rp52.252,00","Rp85.000,00","Rp64.000,00",04/12/2025,CONVERTER AUDIO,UGREEN,4,TIDAK
1107,2509000167,NEW ADAPTER UGREEN USB-C THUNDERBOLT 3 TO HDMI - 70444,READY,"Rp126.126,00","Rp219.000,00","Rp154.000,00",04/12/2025,CONVERTER C TO HDMI,UGREEN,2,TIDAK
1108,2507000272,NEW ADAPTER VENOMRX NB UNIVERSAL 65W,,,,,,CHARGER LAPTOP,VENOMRX,4,TIDAK
1109,2508000190,"NEW ADAPTOR ACER 19V-3.42A 65WATT 3.0*1,1MM",,,,,,CHARGER LAPTOP,ACER,1,TIDAK
1110,2509000246,NEW ADAPTOR ASUS 19.5V 7.7A 55x25 SLIM ROG + KABEL POWER COLOKAN 3,KOSONG,,,,,CHARGER LAPTOP,ASUS,,TIDAK
1111,2510000078,NEW ADAPTOR ASUS 19V-6.32A 120W-4.5*3.0MM ORI,KOSONG,,,,,CHARGER LAPTOP,ASUS,,TIDAK
1112,2506000006,NEW ADAPTOR ASUS 19VA,KOSONG,,,,,CHARGER LAPTOP,ASUS,,TIDAK
1113,2509000023,NEW ADAPTOR CHICONY 20V-6.15A [55x25],KOSONG,,,,,CHARGER LAPTOP,,,TIDAK
1114,2505000258,NEW ADAPTOR LENOVO AC/CA 230W 20V FOR SERVICE,KOSONG,,,,,CHARGER LAPTOP,LENOVO,,TIDAK
1115,2505000260,NEW ADAPTOR NB LENOVO 20V-6.5A 170W USB PIN ORI BOX FOR SERVICE,KOSONG,,,,,CHARGER LAPTOP,LENOVO,,TIDAK
1116,2509000005,NEW ADAPTOR PSU EPSON L1110 L3110 L4150,KOSONG,,,,,,EPSON,,TIDAK
1117,2509000043,"NEW AIO ASUS V241EAT-BA581W - i5-1135G7 8GB 1TB 23.8"" TOUCH WIN 11 HOME 2Y",KOSONG,,,,,PC AIO,ASUS,,TIDAK
1118,2509000282,NEW AIO AXIOO HYPE FLEX 5+ I5 12450H 16GB 512GB 23.8FHD IPS WHITE W11,KOSONG,,,,,,,,TIDAK
1119,2510000023,NEW AIO AXIOO HYPE FLEX X6 AMD Ryzen 5-6600H 16GB 512GB WHITE 1,KOSONG,,,,,,,,TIDAK
1120,2504000452,NEW AIR PURIFIER LEVOIT AIR PURIFER CORE 200S WHITE EU,KOSONG,,,,,AIR PURIFIER,LEVOIT,,TIDAK
1121,2504000450,NEW AIR PURIFIER LEVOIT AIR PURIFER CORE 300 WHITE EU,,,,,,AIR PURIFIER,LEVOIT,1,TIDAK
1122,2504000464,NEW AIR PURIFIER LEVOIT AIR PURIFIER AROMA PADS LAP-C121P-WUS GRAY 12PACK US,,,,,,AIR PURIFIER,LEVOIT,6,TIDAK
1123,2504000451,NEW AIR PURIFIER LEVOIT AIR PURIFIER CORE P350-GRAY EU,,,,,,AIR PURIFIER,LEVOIT,3,TIDAK
1124,2504000454,NEW AIR PURIFIER LEVOIT AIR PURIFIER DESKTOP TRUE HEPA LV-H128 WHITE 100-240V,,,,,,AIR PURIFIER,LEVOIT,3,TIDAK
1125,2504000459,NEW AIR PURIFIER LEVOIT AIR PURIFIER FILTER CORE P350-RF WHITE US,,,,,,AIR PURIFIER,LEVOIT,2,TIDAK
1126,2504000458,NEW AIR PURIFIER LEVOIT AIR PURIFIER FILTER CORE300-RF WHITE US,,,,,,AIR PURIFIER,LEVOIT,3,TIDAK
1127,2504000462,NEW AIR PURIFIER LEVOIT AIR PURIFIER FILTER LV-H128-RF,,,,,,AIR PURIFIER,LEVOIT,2,TIDAK
1128,2504000456,NEW AIR PURIFIER LEVOIT AIR PURIFIER LAP-V201S-ASSR WHITE,,,,,,AIR PURIFIER,LEVOIT,2,TIDAK
1129,2504000453,NEW AIR PURIFIER LEVOIT CORE MINI AIR PURIFIER LAP-C161-WAS WHITE 100-240V,KOSONG,,,,,AIR PURIFIER,LEVOIT,,TIDAK
1130,2504000461,NEW AIR PURIFIER LEVOIT CORE MINI AIR PURIFIER REPLACEMENT FILTER LRF-C161-WAS WHITE AS,,,,,,AIR PURIFIER,LEVOIT,2,TIDAK
1131,2504000460,NEW AIR PURIFIER LEVOIT FILTER AIR PURIFIER CORE 200S-RF WHITE UK,,,,,,AIR PURIFIER,LEVOIT,2,TIDAK
1132,2504000441,NEW AIR PURIFIER LEVOIT VESYNC CORE 300S TRUE HEPA SMART AIR PURIFIER LAP-C301S-WAAA WHITE 220-240V,,,,,,AIR PURIFIER,LEVOIT,3,TIDAK
1133,2504000440,NEW AIR PURIFIER LEVOIT VESYNC CORE 400S TRUE HEPA SMART AIR PURIFIER LAP-C401S-WAAA WHITE 220-240V,KOSONG,,,,,AIR PURIFIER,LEVOIT,,TIDAK
1134,2504000439,NEW AIR PURIFIER LEVOIT VESYNC CORE 600S SMART TRUE HEPA AIR PURIFIER LAP-C601S-WEU WHITE 220-240V,,,,,,AIR PURIFIER,LEVOIT,2,TIDAK
1135,2504000457,NEW AIR PURIFIER LEVOIT VESYNC EVERESTAIR SMART TRUE HEPA AIR PURIFIER LAP-EL551S-AEUR GRAY 220V,,,,,,AIR PURIFIER,LEVOIT,2,TIDAK
1136,2504000455,NEW AIR PURIFIER LEVOIT VITAL 100S SMART TRUE HEPA AIR PURIFIER LAP-V102S-AASR WHITE 100-240V,,,,,,AIR PURIFIER,LEVOIT,1,TIDAK
1137,2504000463,NEW AIR PURIFIER LEVOIT VITAL 100S TRUE HEPA+PET ALLERGY CARBON REPLACEMENT FILTER WHITE AS,,,,,,AIR PURIFIER,LEVOIT,2,TIDAK
1138,2511000238,NEW AIR PURIFIER NOTALE HEPA 13 NTL-AP1 H13 WHITE,KOSONG,,,,,AIR PURIFIER,NOTALE,,TIDAK
1139,2511000053,NEW ANTI VIRUS KASPERSKY PLUS 1U 1Y,READY,"Rp170.270,00","Rp239.000,00","Rp190.000,00",12/12/2025,ANTI VIRUS,KASPERSKY,9,TIDAK
1140,2511000054,NEW ANTI VIRUS KASPERSKY PLUS 1U 2Y,READY,"Rp278.378,00","Rp389.000,00","Rp320.000,00",12/12/2025,ANTI VIRUS,KASPERSKY,10,TIDAK
1141,2511000055,NEW ANTI VIRUS KASPERSKY PREMIUM 1U 1Y,READY,"Rp260.360,00","Rp359.000,00","Rp290.000,00",12/12/2025,ANTI VIRUS,KASPERSKY,9,TIDAK
1142,2511000050,NEW ANTI VIRUS KASPERSKY STANDARD 1U 1Y - NON VPN,READY,"Rp143.243,00","Rp189.000,00","Rp160.000,00",12/12/2025,ANTI VIRUS,KASPERSKY,8,TIDAK
1143,2511000052,NEW ANTI VIRUS KASPERSKY STANDARD 1U 2Y - NON VPN,READY,"Rp242.342,00","Rp329.000,00","Rp270.000,00",12/12/2025,ANTI VIRUS,KASPERSKY,10,TIDAK
1144,2511000051,NEW ANTI VIRUS KASPERSKY STANDARD 3U 1Y - NON VPN,READY,"Rp206.306,00","Rp259.000,00","Rp230.000,00",12/12/2025,ANTI VIRUS,KASPERSKY,3,TIDAK
1145,2511000223,NEW APPLE IPHONE 17 PRO MAX 512GB DEEP BLUE,KOSONG,,,,,HANDPHONE,APPLE,,TIDAK
